transaction_id,user_id,date,amount,category,description,payment_method
b199c5d3-74de-4edf-8920-1d9f190925dc,118,2024-12-12,5987.44,Rent,PG fees,Netbanking
8eed7567-55ff-43a4-a3d7-aa6139fa26d1,115,2025-02-02,8755.13,Rent,PG fees,UPI
7dac8325-7560-4a1d-8289-4f666a109feb,175,2025-05-07,3884.6,Travel,Ola trip,Credit Card
1ecb1919-f595-4a57-a976-dc1addc606b9,134,2025-02-28,4772.11,Shopping,DMart purchase,UPI
aa9767a3-3fd5-4c8e-b2de-fc695e7d72e1,108,2024-12-11,10531.21,Rent,PG fees,Netbanking
b5e9d549-221f-4289-8e72-e25fada4e2b7,102,2025-03-27,1285.41,Food,Restaurant charge,Debit Card
cfd251c2-3be3-4d4e-9ec1-c2b7f31f592e,171,2025-02-13,530.32,Entertainment,Netflix,Credit Card
34a0008f-d6e3-4aa5-88ee-a2de2a624873,110,2025-04-26,9067.46,Rent,Hostel rent,Credit Card
ecb0b719-e182-4445-8474-7345a1e41c6a,121,2024-12-30,2931.98,Travel,Indigo flight,Credit Card
2f487374-faca-465e-b846-5759bb810da6,171,2024-12-22,1924.64,Entertainment,Gaming top-up,Netbanking
897a648e-23ca-4f50-b1b5-9ebbb469d021,179,2025-05-30,1634.66,Food,Swiggy order,Debit Card
2d7522cb-2dcf-42d1-8bee-13e3d8d7e090,161,2025-01-31,51.06,Bills,Electricity bill,Debit Card
1754e222-7dac-4e69-8b99-2f01bb97f545,148,2025-02-06,1687.0,Entertainment,BookMyShow,Debit Card
b20d29fa-de46-44d7-ae2e-7128bbd44636,165,2025-04-29,1191.06,Bills,Electricity bill,Debit Card
9e9cca52-1611-4ea4-9ccf-5d1e33970c0a,172,2025-02-23,1491.41,Food,Zomato bill,UPI
d9cf9db8-4426-4fff-8a17-828e05f50194,115,2025-01-08,8953.05,Rent,Monthly rent,Credit Card
046290f8-c55d-4763-a3f9-7ae584025a1f,155,2025-01-12,1997.7,Bills,WiFi payment,Credit Card
ca5c8bd5-81d1-4247-9e0b-ffa78a194ae4,143,2024-12-30,1773.67,Entertainment,BookMyShow,Debit Card
f590cbef-2c16-402b-8b93-7b0ae6e2d10f,184,2025-05-06,582.38,Bills,Phone recharge,Debit Card
7cb4be71-1945-4a60-b760-8b67fbc5db04,176,2025-03-19,9597.99,Rent,Monthly rent,Debit Card
642abcc4-14ac-44a1-ae88-d1fd4cb68a99,100,2025-05-24,1310.56,Food,Zomato bill,Netbanking
c76794c6-cc46-4c82-896a-583c43204d24,152,2025-02-14,1361.78,Food,Swiggy order,Netbanking
c24490d2-583e-41cc-ad5d-f4ee7bb76ee4,183,2025-03-18,4042.87,Shopping,Amazon,UPI
a3c067a0-4a13-4a4c-babd-9b3112859660,185,2025-03-12,1790.52,Entertainment,Netflix,Netbanking
7fcd4e80-4760-45d7-9c79-6a16361f5704,148,2025-05-31,738.34,Bills,Electricity bill,Debit Card
afeac202-e82e-49d7-8809-966f1caa5f54,189,2025-01-26,4276.16,Shopping,Flipkart,UPI
40bd2e54-bd0f-4eda-a97c-e46aa11f67b7,124,2025-05-15,772.44,Food,Restaurant charge,Netbanking
7c4379c2-a111-4644-abe2-14ac07667023,197,2025-01-05,1499.13,Food,Zomato bill,Debit Card
430868fa-7613-4238-8f0e-185910d69ef9,111,2025-01-23,747.75,Bills,WiFi payment,Debit Card
c8613d56-8818-4ea2-bf25-83ee68cd0945,163,2025-05-31,506.8,Bills,Electricity bill,Debit Card
acebca1c-eb71-4904-8c48-a230d2864663,190,2025-05-14,1011.03,Food,Dominos,Credit Card
a98dea20-9b86-4e8e-9cc6-85c42729f9d7,181,2025-03-08,1969.31,Food,Zomato bill,Netbanking
c65b3934-2e4e-4743-ba0f-0247f7c31509,163,2025-05-10,1159.75,Food,Dominos,Credit Card
994240d3-2783-4ba8-8760-08593f2bb9dd,172,2025-01-31,1336.68,Entertainment,Spotify,Credit Card
64005ba2-395c-46f9-a3d1-daf7464e0400,116,2025-04-28,1504.65,Food,Zomato bill,Debit Card
865aa08d-e0c9-43ba-b928-f74e9d7edba0,193,2025-05-23,1767.96,Entertainment,Spotify,Debit Card
f86fe33f-aec6-4373-8638-0599c1315e3a,188,2025-02-08,4963.78,Travel,Uber ride,Debit Card
bab8f005-6246-452b-9498-1a4885031c39,100,2025-05-10,1772.05,Bills,WiFi payment,Netbanking
d8646f7f-5200-446c-b657-2a3c22ab5fd0,106,2024-12-27,1888.99,Bills,WiFi payment,Debit Card
ae1cfb73-231a-42b6-8453-31a69e8d7327,187,2025-03-05,1733.16,Shopping,DMart purchase,Netbanking
9f1e92b5-efa7-4c04-accf-88dfbd398fcd,105,2024-12-19,2827.66,Shopping,Zudio,Credit Card
59977a67-f986-46b3-9cb8-1dd9f0531bd3,168,2025-01-01,1840.86,Food,Dominos,Netbanking
b9deda18-f06b-478c-a2a5-e42bc4d4c1ea,142,2025-04-30,8918.59,Rent,Monthly rent,UPI
0537a8eb-b6f8-4953-8790-b95ba61104c7,128,2025-01-17,1981.02,Entertainment,Netflix,Netbanking
24058200-e172-4b5e-9450-ed177baabd6f,142,2025-05-21,433.91,Food,Zomato bill,Debit Card
8fe38e12-d93c-46ba-ace8-dac7cb250c36,155,2025-04-15,104.35,Food,Swiggy order,UPI
a5b4a647-e509-452a-ba7d-c168ffdcd75e,131,2025-04-24,1688.99,Entertainment,BookMyShow,UPI
32899a3b-f1fb-4e0b-9065-56f598c7e317,106,2025-04-14,4814.61,Shopping,Flipkart,Debit Card
34987366-2bf7-4677-b408-386f962ba94d,199,2025-02-20,1889.92,Entertainment,Spotify,Netbanking
f71e78c4-5dad-4203-be33-4ec9353bbb85,110,2025-05-18,1178.92,Food,Restaurant charge,UPI
225dd263-599b-4d18-b7d7-ff3d7b651654,188,2025-05-10,660.89,Food,Restaurant charge,UPI
b545d299-b4f6-4b08-b7c2-8b903673d085,156,2025-03-23,4636.02,Travel,Uber ride,UPI
316bba28-103e-4a5d-8088-ce85ec5e2102,108,2025-02-14,11261.85,Rent,Hostel rent,UPI
b32cd07b-102d-4e42-978f-1ef87eefb244,137,2024-12-22,1140.55,Bills,Electricity bill,Netbanking
6174a833-2b26-4beb-b0de-bb8d9b250306,152,2025-05-07,3277.86,Shopping,Amazon,Credit Card
e7d99d83-9d1b-44b7-9f0a-bd9d9c2b5eba,159,2025-02-19,934.15,Entertainment,Netflix,Netbanking
3028017f-723a-4adf-a047-472d0c4a21e0,186,2024-12-07,712.25,Entertainment,Netflix,UPI
ca4b8269-952e-47ea-9776-afba0eddec56,113,2025-01-25,3145.16,Shopping,Zudio,UPI
3055e39b-d162-4971-8d41-91d594b779ad,124,2025-03-19,1206.13,Food,Swiggy order,Credit Card
0eb935f0-d1b2-4c6f-a94e-d866ab8807c1,153,2024-12-28,549.76,Bills,WiFi payment,Netbanking
58b16889-2a66-41af-a61b-5ff3e3ab3bfc,131,2025-03-03,917.02,Bills,WiFi payment,Credit Card
febe6d72-471b-4994-95d7-ba65fa22fc70,174,2025-02-14,298.98,Food,Swiggy order,Netbanking
33a04a12-f260-4f07-876e-7fa6b528080e,169,2025-04-14,656.82,Entertainment,BookMyShow,Credit Card
301b9e37-af99-461f-95d9-6069d2c34fa1,143,2025-04-29,1889.03,Travel,Train ticket,Debit Card
71731d23-d5de-46ae-88b2-d3f8bc8b199c,184,2025-04-14,10176.81,Rent,Monthly rent,Credit Card
ba56ac3b-3752-46df-af92-bf7cd60958e7,171,2025-01-24,1038.86,Food,Zomato bill,UPI
74712e2b-0682-428b-9c5b-de08d788c08a,125,2025-03-28,1379.33,Shopping,Zudio,Credit Card
5b2a8311-e58a-4d58-87a2-cae340fd840b,160,2025-02-16,419.24,Food,Dominos,Netbanking
2de15d8d-08ec-4138-b100-bac562d9a17f,172,2025-05-13,1711.42,Entertainment,BookMyShow,Debit Card
dad9a89a-c403-42b5-a169-f6155c5ea0a8,120,2025-04-07,866.46,Entertainment,BookMyShow,UPI
b1856443-44ca-4ff4-b6ed-246f976af391,100,2025-02-15,2731.69,Shopping,Amazon,Credit Card
bbc8e2d9-b922-4e48-9f3d-f57bb2b4f446,127,2024-12-26,959.75,Bills,Electricity bill,Credit Card
336d25cd-9d32-4df1-b0cf-55da91c6487b,148,2025-04-15,4132.72,Shopping,Zudio,Credit Card
75bf96c5-2483-4233-a746-5fcd52495f04,100,2025-01-19,4217.38,Shopping,Flipkart,Debit Card
1d991360-e2ea-4284-80b7-4748034752fb,171,2025-03-06,747.88,Food,Swiggy order,UPI
46fb386b-68d0-424d-a8b2-d145ff5a6ab0,180,2024-12-09,2481.84,Travel,Indigo flight,Debit Card
f5a7ec87-0c8b-45d3-9e04-381e9aa8a3a8,136,2025-04-04,438.29,Food,Swiggy order,Credit Card
d74359c4-fc08-4870-8aa3-19d8c00abc77,143,2025-05-25,3734.77,Travel,Indigo flight,Credit Card
e3ed014b-18dc-468e-984d-8b15bb49ecc0,133,2025-03-24,596.71,Travel,Ola trip,UPI
5379b4fc-3733-4129-b34a-7cd1daa8b08c,200,2025-02-06,788.9,Food,Zomato bill,UPI
453f8f4c-74e8-4466-9e95-2ce7db6a284f,130,2025-05-31,8050.72,Rent,Monthly rent,Debit Card
830b0757-f539-40c8-b0d6-e5be40bf501c,167,2025-04-02,6713.6,Rent,Hostel rent,Netbanking
59916f8a-719a-46c3-afa3-daaed32a4bfb,116,2025-01-16,281.06,Bills,Electricity bill,Credit Card
9ba1a373-0bbb-4053-b303-de76a9cb03ca,140,2025-04-09,3624.59,Travel,Train ticket,Netbanking
4eebae76-b6e3-4abd-81a9-3948acf79a7d,197,2024-12-17,1845.98,Bills,Electricity bill,Credit Card
078da997-5e8e-4242-b789-d01add7f13d3,141,2025-04-07,1589.7,Entertainment,BookMyShow,Credit Card
6d5216b2-59b0-4c47-a65b-03fb9cce43fc,165,2025-05-13,1752.06,Food,Dominos,Netbanking
0a6ddbbb-7708-44b1-a0fe-9c4cf41321d3,184,2025-03-05,4030.99,Travel,Uber ride,UPI
5972c31e-53a7-42cc-99f3-47fc30e376c5,182,2025-05-30,3880.89,Travel,Train ticket,Debit Card
88c9cdcf-e8b6-47b6-a884-dc3168955a16,191,2025-04-20,1305.49,Shopping,DMart purchase,Debit Card
d46079dd-3f86-4ccd-b98e-75d6023a8f9c,163,2025-02-01,1445.52,Entertainment,Gaming top-up,Netbanking
21c82e93-fe38-4433-9486-0b865b1dd3bc,174,2025-04-10,9009.46,Rent,Hostel rent,UPI
04417a99-cff6-4a3f-a29c-3ecf600d281c,157,2025-02-22,4526.98,Travel,Ola trip,Credit Card
b5387295-81b5-46a4-8e05-888c2aaac0e5,148,2024-12-27,1877.0,Shopping,Flipkart,Credit Card
3a1118ad-fa58-4573-a280-ce4c332a7ef4,117,2025-01-01,10505.52,Rent,PG fees,UPI
2751cd68-75a4-4edf-a048-c8bd2977b8a0,129,2024-12-13,10188.21,Rent,PG fees,UPI
b9646b72-0b61-41fe-81fe-4ad00e76cd9f,159,2024-12-12,2417.46,Shopping,Zudio,Netbanking
8e69bc0c-7cd0-46e9-9fc5-43ea8b403dc3,140,2025-02-02,4120.27,Shopping,Zudio,Debit Card
f374cdf7-d197-4739-84ed-f60a8be57715,129,2025-03-10,1308.05,Shopping,Amazon,Debit Card
593ff8c0-c1eb-4493-a3bf-6c6a0175ce35,110,2024-12-27,750.23,Bills,Electricity bill,Debit Card
46aebf1d-a562-4dd7-8f6a-0b27a428d602,129,2024-12-23,1582.45,Entertainment,Netflix,UPI
c2757967-6d87-48b7-89a4-af8b9f50c121,169,2025-01-19,752.46,Food,Swiggy order,Credit Card
2d503ca3-983f-4010-ac70-d6baf9cc4b73,132,2025-05-26,11751.07,Rent,Monthly rent,Debit Card
679267fa-53cb-4c7a-bc79-9e0b931b6b47,124,2025-03-19,1698.62,Bills,WiFi payment,Credit Card
866b72fb-22c9-48f1-990a-d60b5ff5a4e0,133,2024-12-31,1109.09,Bills,WiFi payment,UPI
0e481371-82d6-4819-b29e-1425485c3132,200,2025-02-18,13223.09,Rent,PG fees,Netbanking
7708497d-5510-4f65-a0ac-0c2744ab7fcd,165,2025-03-03,2624.02,Shopping,Amazon,Credit Card
85c95139-7863-4795-99ed-3f4162e78738,195,2025-02-15,1521.17,Shopping,Flipkart,Credit Card
f01e9927-215c-4dcc-9e2f-c5af32add0c8,200,2025-04-14,2821.21,Shopping,Flipkart,Netbanking
b13e458c-cc86-449d-9acc-801a7d59ad14,110,2025-04-28,714.29,Bills,Phone recharge,Debit Card
8a09714e-9ef8-435b-b86c-4f8ce93a277e,189,2025-04-19,3965.59,Travel,Train ticket,Netbanking
1321aaa1-7fa1-47ae-97ee-9e2928dfcc04,171,2025-03-19,2524.87,Travel,Train ticket,UPI
05952050-4126-4947-b2f5-71064fc74ff3,116,2025-02-24,10775.08,Rent,Monthly rent,Debit Card
96548613-d539-44f2-ba15-9e7987d53bf3,184,2025-03-29,1024.61,Bills,Electricity bill,Debit Card
e185e031-a068-4254-b357-db9fe1889777,187,2025-04-28,9191.47,Rent,Monthly rent,Netbanking
3a195147-e05c-4dba-8bbb-ad351950ef75,175,2025-04-25,634.29,Bills,WiFi payment,UPI
a15baf8c-9106-477b-96a2-7d03646270d2,119,2025-01-04,1848.18,Entertainment,Netflix,Debit Card
98ba82c9-1396-48fb-96c3-f911e74a692e,126,2025-05-25,1961.34,Entertainment,Gaming top-up,Netbanking
970d0cac-bbd0-46e9-b480-12528efc5dd8,113,2025-02-23,417.26,Food,Restaurant charge,Debit Card
a3b4bb39-59f2-4eda-9d3e-10cf8755ce43,138,2025-04-11,1296.06,Entertainment,Gaming top-up,UPI
2dd4e9da-ec7b-4365-be09-9d8d9834f6d9,122,2024-12-24,3536.98,Travel,Uber ride,UPI
cee1393a-7c1f-4bb7-9c3d-38fd2d744cfd,123,2025-05-15,1002.8,Bills,WiFi payment,Credit Card
8bf22172-d28a-4adb-b25c-ee53d2cdc028,129,2025-03-10,603.44,Food,Restaurant charge,Debit Card
610fd15b-c837-44c1-97d0-8f2324faed4e,107,2025-04-03,186.46,Bills,WiFi payment,Debit Card
cd9d9008-4e14-43f4-8ef6-9f27f51de178,152,2025-02-22,385.06,Entertainment,Netflix,Netbanking
a25a1b56-901f-4c79-8395-d65b6aee3d1b,153,2025-01-28,1081.12,Travel,Uber ride,Netbanking
a65c9a6c-f1bd-474b-a1ef-111c237d61bc,126,2024-12-11,808.54,Bills,Electricity bill,Credit Card
aee31497-0bae-427f-bca7-92b66ed5dbda,190,2025-04-18,2444.9,Travel,Indigo flight,Netbanking
8bea053e-ccc4-40ce-a4b8-ac5f9dce24c4,164,2025-02-14,3143.71,Travel,Indigo flight,Netbanking
2f7cb6c9-73b9-47d4-a8d1-d67a8008fdda,118,2025-01-16,5074.43,Rent,Monthly rent,Netbanking
76d583d3-a0f4-4c82-94f8-5b469ad6fb57,131,2025-03-01,1229.45,Food,Restaurant charge,Debit Card
2a857105-581c-4e21-a0dc-7b19cc61a49b,173,2025-03-01,947.4,Entertainment,Gaming top-up,UPI
7eff6ebe-f840-4037-bee9-af0337434e78,158,2025-01-19,611.43,Bills,Electricity bill,Debit Card
c29ecc4c-0768-47c8-a29e-cda97a185688,150,2025-05-20,1595.08,Bills,WiFi payment,Credit Card
2d089232-e292-49c7-8bba-e7bbf6c56cb2,179,2025-02-13,1308.1,Shopping,Flipkart,Netbanking
6ed68895-8385-4e45-bac1-bd47812bc052,123,2024-12-24,4598.75,Shopping,DMart purchase,UPI
9a6a7246-eaa8-43fc-b3a1-519b71c5c357,120,2025-04-17,1578.63,Shopping,Amazon,Debit Card
888745a4-2033-4190-b096-f1453202ecb0,108,2025-02-14,619.18,Bills,WiFi payment,Credit Card
61864c1a-439a-4ad2-b129-2e4d3e8ebb4e,170,2025-03-20,4965.75,Shopping,DMart purchase,UPI
9f7c4081-85e5-4b80-8b9e-25e1e6fc5105,164,2025-05-29,12553.97,Rent,Monthly rent,Debit Card
08d04b3d-ed2b-4aa2-bb79-b0b74917802f,126,2025-04-09,1241.78,Shopping,DMart purchase,UPI
d6f81b58-1178-48f9-9af3-d81d59f16106,188,2025-02-12,829.38,Shopping,Amazon,Netbanking
eef9a625-64b8-4fca-a536-6fd57e653f90,124,2024-12-16,3856.81,Shopping,Zudio,Netbanking
3d90bac7-1d34-47ea-9eb7-53f8cba9eccf,190,2025-02-20,538.68,Food,Swiggy order,Credit Card
c3967101-a258-4ded-90a5-9d554482fade,162,2025-01-27,12486.76,Rent,Hostel rent,Netbanking
3fe9b707-2b60-4620-9795-328dd9be222e,131,2025-01-10,1119.44,Food,Swiggy order,Netbanking
7e5135b6-c83e-49f8-81aa-3db2d58dadf6,120,2024-12-28,4191.92,Travel,Train ticket,Credit Card
a425342f-d960-4940-8413-cf6c892d8534,115,2025-05-18,395.61,Food,Swiggy order,Netbanking
aed0440c-4075-444f-9789-7298c536facc,101,2025-05-14,3521.26,Travel,Uber ride,Debit Card
786e1780-1e22-4dc9-bcb7-7dea13624386,127,2025-03-03,2111.39,Travel,Train ticket,UPI
c5dc4e79-4c34-480c-aec6-941d589f3a4b,189,2024-12-22,471.52,Bills,WiFi payment,UPI
7f77eee1-b558-44c7-9612-11f4233a48c9,191,2025-04-12,1299.97,Bills,WiFi payment,UPI
9561300a-eacd-4ea9-aba5-ef78b11fd0bb,176,2025-01-15,2497.94,Shopping,Zudio,UPI
fe082bc8-fa5a-4b86-a1a3-1a79836047a0,131,2025-04-08,1545.87,Food,Restaurant charge,Debit Card
a86354b5-c448-49b9-9e6f-746fb9b816c3,153,2025-04-08,911.24,Travel,Ola trip,UPI
6f514456-d57c-4b08-a06b-2e6570039de2,187,2025-03-30,1650.03,Food,Dominos,UPI
89ae697f-238c-477d-a4d0-38635a89980d,185,2024-12-09,4086.16,Travel,Uber ride,Credit Card
963a05da-5e7c-41a8-bf29-380a3d81d64e,165,2024-12-14,135.82,Bills,Electricity bill,UPI
fd5de430-e487-4702-9ed9-6ff876c1d8d6,124,2025-05-06,10620.54,Rent,PG fees,Credit Card
76fa0643-9bb1-4956-961f-2fd5556f9d99,115,2025-02-07,1880.9,Entertainment,Gaming top-up,Credit Card
b65f4ac9-62e8-4bf9-af0d-81e3cd153f37,122,2025-01-21,2104.59,Travel,Uber ride,UPI
fbbe91a2-9b9d-4d7a-8945-ebfab9ae2af8,127,2024-12-29,553.92,Shopping,Zudio,Netbanking
1f45bf63-87ac-42e8-b219-8aafe9df5bf7,135,2025-05-06,3460.83,Travel,Uber ride,Debit Card
f6be6313-5cd4-4ce7-b8dd-d6e09709f6d4,152,2025-03-24,1776.65,Food,Swiggy order,Debit Card
c103ac21-3292-4433-bc11-2343ad400f85,113,2025-01-13,1967.05,Entertainment,Gaming top-up,Credit Card
8b8162c2-8b54-418e-882e-0091105124f3,180,2024-12-18,10998.67,Rent,Monthly rent,Netbanking
1f46bc3c-1b8f-4230-80e9-b1a8cd3a0bd0,122,2025-05-15,309.22,Bills,WiFi payment,Debit Card
1c9b1bb5-72bf-4316-9bdb-93c01d33c924,102,2025-05-02,181.65,Bills,Phone recharge,Netbanking
df18ee2b-c941-4017-9958-1e5b3ab9eb5d,190,2025-03-22,2765.39,Shopping,Flipkart,UPI
14aaafc2-badb-4385-980c-c793269f4a50,115,2025-01-14,3273.57,Travel,Uber ride,Debit Card
1e8977c9-fd52-4bd9-a054-6ec9666ded17,179,2025-03-28,3907.61,Travel,Train ticket,UPI
78a53b41-b600-4f84-9d4e-a5b72661f6a7,137,2025-01-15,780.32,Food,Zomato bill,Credit Card
86395020-071b-47af-b10e-3486fcfc0a5c,104,2025-05-11,1419.73,Travel,Train ticket,Credit Card
20e0f201-a899-4448-bf77-514dbef684ce,156,2025-05-22,1977.68,Bills,WiFi payment,Debit Card
c54905fa-78c6-4462-b539-1acca205a8a2,200,2025-01-19,1928.92,Travel,Indigo flight,UPI
7149ae30-0a1d-4ec9-9926-f4abb5937691,136,2025-02-06,1313.69,Entertainment,Gaming top-up,UPI
2615bf78-d10e-4370-812b-313454ce2e94,126,2025-05-04,2042.28,Travel,Indigo flight,UPI
c0b6a901-4711-486a-813a-eba29de53b8b,189,2025-01-02,1612.83,Bills,Electricity bill,Credit Card
3e212b29-2cee-494b-aa14-64949eedd4fb,123,2025-05-07,1066.87,Entertainment,Gaming top-up,Netbanking
9457afaa-9e00-4d5c-900f-39f2e4adbe53,162,2025-05-28,176.0,Bills,Electricity bill,UPI
117104a8-e0a0-4318-8fe4-f0446faca8a1,118,2025-03-30,3354.65,Travel,Uber ride,Credit Card
bc0c7216-9376-45f3-a204-f6af8d7451b1,170,2024-12-05,1281.54,Travel,Uber ride,Credit Card
94f603b4-25dd-4749-b73f-f20773b61fb8,159,2025-01-27,2418.08,Travel,Uber ride,Debit Card
3a02274b-307c-47c1-8481-25ea6f962275,122,2025-05-20,1602.16,Travel,Ola trip,Credit Card
a32d9ade-7df9-4764-b83e-b1212c9e5dac,181,2025-01-02,10764.22,Rent,PG fees,Credit Card
0e0a198e-e852-401e-8713-3f4a478162d4,146,2024-12-30,5800.16,Rent,PG fees,Netbanking
a620a229-1ab5-4157-829c-dc70f58a55b2,154,2025-03-19,2618.21,Shopping,Flipkart,Netbanking
76d6f913-97bd-4913-b280-2f85c680d963,148,2025-01-22,589.15,Travel,Train ticket,Netbanking
b02fd558-a016-4820-bb84-226f930058e8,119,2025-05-09,1210.61,Food,Dominos,Credit Card
1780d5ae-c096-41e4-a041-49d9d76ca659,158,2025-01-07,9636.51,Rent,PG fees,Debit Card
38254061-f9f3-4ee3-98dd-c9fab6dfda88,117,2024-12-26,823.73,Shopping,DMart purchase,Netbanking
c05425d9-dbb5-4f0c-9f6d-3676ab6fe255,100,2025-04-12,4622.59,Travel,Ola trip,UPI
0c02d304-c498-439c-9fac-8211447b3972,153,2025-05-22,1008.33,Entertainment,BookMyShow,Netbanking
8a5a7ad1-e638-4c90-9e80-1ba8373d178d,139,2024-12-10,798.87,Bills,Phone recharge,UPI
0f5d3dff-1a29-419d-8804-a61da5f2e4d0,115,2024-12-30,4966.13,Shopping,Amazon,Netbanking
15f32ff1-26d7-4a21-8b13-461e5cf642e5,155,2024-12-07,428.74,Entertainment,Spotify,Debit Card
620a5e57-ce3b-4a55-8e0c-a86b0544dc6f,162,2025-02-12,1043.74,Bills,Phone recharge,Debit Card
1edfaf53-63ba-48c0-95f7-7198d5bd05cf,154,2025-05-07,1319.27,Bills,Electricity bill,Credit Card
78661c2b-30fe-415d-87c8-0fbfab44975f,146,2025-05-07,655.28,Travel,Train ticket,UPI
5605b060-1e3d-4849-91e3-0a0322c5b747,133,2025-01-20,1308.4,Bills,WiFi payment,Netbanking
2582c267-0414-4fb9-8691-274bfbde1d66,177,2025-03-29,545.86,Bills,Electricity bill,Credit Card
e9c625f8-ea16-4e65-8175-eca0910294d1,182,2025-02-05,1553.4,Food,Swiggy order,Netbanking
fa74b258-4821-4998-865a-853e8963dd19,124,2024-12-08,2833.42,Shopping,Amazon,Netbanking
7c65e3f5-1de6-4aa5-8a6a-b54d5ff0afab,138,2025-01-07,1637.92,Travel,Train ticket,Netbanking
d1053469-85c3-43d9-95fb-bf66c1f78e38,196,2025-01-25,1481.17,Entertainment,BookMyShow,UPI
34756e01-d8b3-4458-9c2f-e8ea96d873e0,134,2024-12-15,1637.74,Food,Dominos,Credit Card
99cb6ee8-aab5-427d-bbbb-396b1bcb0ec2,100,2024-12-29,1413.07,Bills,Phone recharge,Credit Card
aedbda36-8a23-41c8-9030-539b9c8b7696,199,2025-04-28,935.92,Shopping,Amazon,Netbanking
79a7c75f-d195-49e1-9772-6b80e559d21c,193,2025-02-24,1326.32,Entertainment,Gaming top-up,Netbanking
fc40050c-5a0c-4546-a19a-ea8b14b08bf5,190,2025-03-17,2185.93,Travel,Ola trip,Credit Card
6aac9468-48ea-4c5c-91ee-a108e9a09233,114,2024-12-27,1318.93,Travel,Train ticket,Netbanking
af1cf9d7-b157-4fa8-896c-39599944c109,107,2025-04-28,411.99,Entertainment,Spotify,Credit Card
0528327f-5302-4430-8999-a17995f0e91e,152,2024-12-17,4923.26,Travel,Indigo flight,Netbanking
dd704690-54b1-4cb0-9c5d-85458fb569ce,181,2025-03-07,262.93,Bills,WiFi payment,Credit Card
a9a4626a-f21e-4a3a-86a3-7c5b9aaebd79,115,2025-03-02,217.13,Food,Dominos,Debit Card
e666a0af-7210-4b9f-b075-7c48209d41ad,130,2025-05-05,107.85,Food,Dominos,Netbanking
fee36bae-9859-407d-872d-a3a6e60b6d71,134,2025-02-13,542.78,Shopping,Amazon,UPI
859addbf-d790-4df4-9f10-5106c5d3af5d,105,2025-03-14,1588.95,Bills,WiFi payment,UPI
4dbd0794-5457-4c55-a58b-7c0f3ffbd6c1,166,2025-03-30,2190.5,Travel,Uber ride,Debit Card
1f50e9d2-5b2c-4d24-96eb-195ff0c9faea,177,2024-12-26,3906.1,Shopping,DMart purchase,Netbanking
6c2a7693-277f-45fc-a325-3ddf71afaa7f,143,2025-03-02,11818.6,Rent,PG fees,Debit Card
7c6a1450-e764-4a50-9d83-3671e6ccb5e9,148,2025-03-12,3492.85,Travel,Indigo flight,UPI
82c1f07a-7272-4731-98c8-ae513a63fb39,100,2025-01-17,13062.7,Rent,PG fees,Netbanking
2fba5eb6-85bf-4b15-8b25-162afe0d894d,117,2025-04-03,1464.18,Bills,Phone recharge,UPI
7518aa69-52e8-42dd-9737-1b2e735f7c09,135,2024-12-13,1744.56,Entertainment,Netflix,Credit Card
847940ea-15cb-46e3-aaf4-095fbdaa4f7e,184,2025-04-25,11183.52,Rent,PG fees,Netbanking
c52d3c5a-bba0-48d8-b123-34802a42709c,100,2025-05-06,1337.45,Entertainment,Gaming top-up,Debit Card
d8876087-23d0-43a6-bab2-821e1c92ef24,194,2025-05-30,1753.2,Food,Dominos,Debit Card
2608cd50-53ab-41a9-ac87-c710a5976716,162,2025-05-22,505.44,Bills,Phone recharge,Netbanking
007360a7-39d8-4922-9868-f00a3b930a74,144,2025-04-11,1598.22,Bills,WiFi payment,Netbanking
f9e29790-503a-4a09-bf1f-a14f4d8b85b8,137,2025-03-16,3804.25,Shopping,Amazon,Credit Card
512afcc0-9c15-47cc-b8ee-267040e0eeff,173,2025-02-01,1746.22,Bills,Electricity bill,UPI
bedb497d-6be0-45ea-a630-8c930bcc3841,138,2025-03-03,4085.69,Travel,Train ticket,Netbanking
46712775-5e35-44d6-b000-58fa032b2284,161,2025-04-08,4797.73,Travel,Train ticket,Credit Card
17b60373-d8b4-4785-a86c-48b7f9fbc7ff,184,2024-12-11,1266.95,Travel,Ola trip,UPI
31dd932a-996e-4317-ba58-110b59866027,103,2024-12-16,1987.05,Food,Restaurant charge,Credit Card
47827b16-7d79-4566-95da-b598c5209d0c,128,2025-03-08,12663.09,Rent,PG fees,Debit Card
2928a363-c917-44bc-951f-0be2dcd3f094,185,2025-05-18,1905.43,Bills,Phone recharge,UPI
f0bf0780-0800-4505-9f14-69839613a636,181,2025-02-20,1849.34,Bills,Electricity bill,Netbanking
344f5658-aa1f-46af-959b-06a91f0488f9,173,2025-02-25,1750.28,Food,Dominos,UPI
af1be159-a1fb-4757-b657-72fbe68b25a1,191,2025-04-17,785.17,Bills,Phone recharge,Netbanking
15823a22-29e8-4d25-b678-181c0cbd1fdf,155,2024-12-25,1580.91,Bills,WiFi payment,Credit Card
8c882ee2-ac2b-45ad-95ad-a390d55ed38e,111,2025-03-10,1020.6,Travel,Indigo flight,UPI
bceb4ece-ecee-4502-a33e-df7717261cd8,124,2025-04-22,1494.13,Food,Dominos,UPI
eb21c45a-dc2d-4f34-97bb-52c3dafcc8bb,140,2025-05-30,298.46,Entertainment,BookMyShow,Netbanking
